UNITID,cs_stat,cs_pval,noncs_stat,noncs_pval
100654,-0.6334158716110487,0.03641473158466359,-0.8905589602974734,0.00023672523209598246
100663,0.3553263877004495,0.283557830655558,0.11180678660816559,0.7434513596606446
100706,0.2961512294810038,0.37655319462366194,-0.8400303158997164,0.0012106720492950163
100724,-0.6694893370370114,0.02424093522421072,-0.7767861394191279,0.004917781833826272
100751,0.2300251265696755,0.49622544922886364,-0.6146148372517533,0.04420450942617935
100812,-0.3755335358916355,0.25507160896458825,0.37208621989167834,0.2598109480236481
100858,-0.19561355004115127,0.5643264723671932,-0.785805823224234,0.004142483084804593
101116,0.29561395420373576,0.37746092415711174,0.6183145787052361,0.04258829246967162
101189,0.06733553338220138,0.8440552402592808,-0.4099361302813799,0.21050994053334873
101480,0.17266243446392013,0.611678163358578,-0.47637443515859834,0.13852200047143592
101675,-0.06956083436402519,0.8389587420068251,-0.12005479030119391,0.7251368583964004
101879,0.6088225424204041,0.04681914562680073,0.5872870291391569,0.0574727174231039
101912,-0.30684533200240216,0.35871720557871106,-0.6383460523080247,0.03454241166754707
102049,0.44046035959813257,0.17514618099933088,0.15759369146674898,0.643523877362278
102094,0.4613087334225967,0.153235740054136,0.9398158056952381,1.7267690243699358e-05
102298,-0.3004640374003148,0.3693068979536241,-0.39491635464188535,0.22935227703478936
102368,-0.5800484814200295,0.0613951352754307,-0.8937713899709322,0.00020801825252367124
102377,-0.004539342100215549,0.9894317148735081,-0.41137831159948673,0.2087507817596561
102553,0.19999999999999996,0.5554454421055853,-0.0033676804379841677,0.9921594383115788
102614,0.3148753244831798,0.34561767198315196,0.27861045645851024,0.40675433147775947
102845,-0.2551200632177182,0.4489789492220101,-0.6454944842777389,0.03194869986786843
104151,-0.3224321273811283,0.33352278200858226,-0.4947599555443007,0.12181872224973918
104179,0.49861243245206305,0.11849092185441135,0.6846297998684734,0.020118226801234138
105330,0.25570249270455697,0.4479081105391381,0.5606637242422055,0.07278335126844312
106245,0.3761595543520408,0.25421629808634205,0.11082846194688781,0.7456318372459622
106342,0.533775021290573,0.09080437965913446,0.5397328638874012,0.08658183963316458
106397,-0.20515217087005025,0.5450864878130838,-0.01878303127263814,0.9562871639940963
106412,-0.4191623743865803,0.19940728124310006,-0.7416548351416015,0.008983539183920955
106458,-0.5339590948936732,0.09067192877096972,-0.7909226122531388,0.0037450715394858514
106467,-0.08191763199515403,0.8107642396463207,0.6244213628855038,0.040010799989878894
106704,0.14260289557658212,0.6757481990987865,0.6610732540924912,0.026774700682706144
107044,-0.5097105735774677,0.10923310662321066,0.08601028805752099,0.8014687740314007
107071,-0.19999999999999993,0.5554454421055853,0.6087559281284751,0.04684981990022974
107080,0.4999999999999999,0.11730680301423828,0.7747676940882734,0.005104974177202973
107512,6.938893903907228e-18,0.9999999999999998,0.5727174814854517,0.06554872318226485
107600,-0.3451088003866162,0.2986054174195034,0.37069465337307084,0.26173813261221646
107983,-0.11534945328005283,0.7355697507213205,-0.4924910567102625,0.12380635026207222
108092,-0.4720576784128399,0.1426426966395533,-0.10608634766355968,0.7562245019446032
108232,0.31091866611325625,0.35204060442287705,0.7721790645505393,0.005352664643097125
109785,-0.3548215503851581,0.28429120999088076,0.2614168734678852,0.4374653955633069
110097,0.4357462697922736,0.18035193335925886,-0.6636630270494985,0.025975997640817452
110404,0.17730442943106506,0.6019852397956625,0.5019735761907447,0.11563576015698758
110413,-0.09078627991898636,0.7906504927946437,-0.17563480149309402,0.605465026659072
110422,-0.2956654949778712,0.3773737977371174,0.12464870520504302,0.7149913067710261
110486,0.6089908004138801,0.04674172847749272,0.14667084553586074,0.6669527172265624
110495,-0.27465910068855887,0.41371661915816693,-0.3105878370448817,0.35258043881202167
110510,-0.3970982494902121,0.2265560422209077,-0.9517293228444437,6.511779384067827e-06
110529,0.11929043535643774,0.7268288199800595,-0.2522877910907457,0.4542032456761484
110538,-0.27575305514240983,0.41178330068334684,0.6651430603073257,0.025527187366582556
110547,-0.6361057186230408,0.03538466836280795,-0.9352507662391623,2.383486364776163e-05
110556,0.2835258991567371,0.39817422623090665,-0.8988052841215457,0.00016845382146914354
110565,-0.4166673129469543,0.20237437797751356,-0.8745524406804903,0.0004271747662785392
110574,-0.25480784176963495,0.44955348179234533,0.5431817055509137,0.08419794465543888
110583,-0.11087311326466831,0.7455322823454782,-0.40835948565283764,0.2124431538030844
110592,-0.6346179493459241,0.035951853302949206,-0.8945780320232775,0.0002012458316926983
110608,-0.3654160863239905,0.2691218772249039,-0.9076130293097979,0.00011329234474426181
110617,-0.35576132308752606,0.2829268426843577,-0.07998079672813968,0.8151710166364575
110635,-0.41525497542218526,0.2040655443379388,-0.846317518385361,0.0010205111226625646
110644,0.04953658447034766,0.8849980257781057,-0.5455754352879428,0.0825692075668757
110653,0.5054560967961244,0.1127246683436735,-0.34838927968683103,0.2937274104249189
110662,-0.30595387238645516,0.3601870537429483,-0.002144354880818808,0.9950075194782806
110671,-0.4738585586532682,0.1409143475841669,-0.8863921315990915,0.0002783352647824808
110680,-0.6248212180001337,0.039845907453871614,-0.1080163557716832,0.7519087089106072
110705,-0.7922147211908442,0.0036493492690333525,-0.42345898373702606,0.19435928704266975
110714,-0.2172608896843889,0.5210572150627311,-0.797209580849805,0.0032962771379190254
111948,-0.1311852655838457,0.7006268681711103,-0.5571978919907352,0.07495855467222724
112260,0.4499070535980997,0.16499402827512377,0.5475705225923576,0.08122781121699738
115409,0.5740648958502959,0.06477148059236626,0.8065246642033495,0.0027063033068348394
117140,-0.183276373306145,0.5895999829777759,-0.7553465858816085,0.007184751465986654
117627,-0.09138115486202567,0.7893052999914721,-0.02275780359895796,0.9470470695617913
117946,0.5473746717615202,0.08135884550415809,0.7668264117539028,0.005892742464767425
118888,-0.11925695879998877,0.7269029481456092,0.251172244544774,0.45626863106070076
119605,-0.6678475693996944,0.024721277233577005,-0.31699196929087625,0.3422070583300418
120184,0.028227871846881775,0.9343406600807295,0.11363278610415736,0.7393861267960691
120883,0.035786213051855115,0.916806565691639,-0.23967383721176744,0.4778073145475265
121309,0.4636443603166296,0.15089351845601576,0.24959572568183935,0.4591948640516217
121345,0.03155612629227211,0.9266160179533063,0.657311996004114,0.027965351638898055
122409,-0.014492765099489935,0.9662660744108031,-0.05759549737861773,0.8664232895903189
122436,0.7778641219620976,0.004819907335136566,0.8777017920096151,0.0003827973716613357
122597,0.11693592327168006,0.7320475818018057,0.30444237172971494,0.36268631246689365
122612,-0.44330276093612914,0.17205230021062434,0.2469720234372818,0.46408387787567773
122755,-0.36800195266280833,0.26549021311494275,-0.7697707714793652,0.005590938803126377
123572,0.14269483796598986,0.675548999641193,0.713033594760569,0.013772085517830225
123961,-0.394217935581326,0.23025158217568853,0.41748021990321554,0.20140479697206787
125231,0.6226280449834771,0.04075615750102195,0.22230930614884475,0.5111735921700958
125727,0.3999999999999999,0.22286835013351997,0.182982885060141,0.5902063867747084
126562,-0.08436170229351223,0.8052104201218369,0.054370543443745846,0.8738495958606627
126580,-0.39756621250817653,0.2259589308689139,-0.44379864768263877,0.17151600206149364
126614,0.8273347356903329,0.001674425302523565,0.022811401477342008,0.9469225090637369
126669,0.7187074887353605,0.01270317439837087,0.6218505236498898,0.04108229114674075
126678,0.5123244671935815,0.10712311539456637,0.6516348631072069,0.029832440913673777
126818,0.4951019925994913,0.12152087281184211,0.8513197555358412,0.0008860195404132526
126827,0.8359313281968449,0.0013482192239483058,0.7995922643399607,0.003137086854419404
127060,0.471910665401955,0.14278437486454526,-0.18932226282939757,0.5771610054410652
127556,0.39103592022868033,0.23437483828798403,0.4581426086127141,0.1564468128447347
127565,0.15561172489683242,0.6477542181215565,0.5604384635754143,0.07292342598627992
127918,-0.365042852104773,0.26964835729432796,-0.5707531931512981,0.06669304750094318
128106,-0.1240435207291613,0.7163255147796306,-0.5386833391419392,0.08731605344732632
128328,0.3077032734554324,0.35730555330921865,0.45931645943740795,0.15525145783854066
128771,0.7809240902153336,0.004549902381716985,0.923325771472827,5.011446106537179e-05
128902,-0.17161412162857337,0.613874966339869,0.03942132644614432,0.9083851047995096
129020,0.18658422123424873,0.5827817342172397,0.46630447735946545,0.1482533034954371
129215,0.6378892372851732,0.03471300272921748,0.36114441445555,0.275182069713045
129242,0.4125370935081921,0.20734366659624848,-0.3764174894701209,0.2538643660459808
129525,0.3878216086641445,0.23858320955283266,0.27360812886611613,0.4155781225636511
129941,-0.1539800786705713,0.6512438663026777,0.610529328618176,0.04603792168098066
130226,0.06941979732023806,0.8392815894715804,0.32658210213282646,0.32697748647700875
130253,0.2730955837419894,0.41648742470306804,0.06961689440590339,0.8388304213218876
130493,0.34594221510755574,0.29736196407749543,0.7347978298307184,0.009998232526204208
130590,-0.26602449000278516,0.4291300329528517,-0.16951464949084138,0.6182830986877175
130697,-0.33834589552502575,0.3088006796189774,0.4404083671380174,0.17520308832802856
130776,0.7277285897285639,0.011129004795798422,0.8482005676070165,0.000968200009866209
130794,0.33519889512912415,0.31360839285238257,0.6615163305946927,0.026636839843933238
130934,0.2363907357418452,0.4840395697998577,-0.6164335208743774,0.043404823743939815
130943,0.6572617666314672,0.027981500030761417,0.5016556920904284,0.11590387225372176
131113,-0.47102611280395906,0.14363869851441693,0.4597577065408229,0.1548036027144133
131159,0.31469377082867434,0.3459110402463119,0.9310732249972475,3.1386183698555195e-05
131283,0.001439967834624488,0.9966474613851847,-0.24613403225509303,0.465650389087439
131399,-0.5230213209318592,0.09876489128245823,-0.8563410210002323,0.0007648964954065614
131450,0.00030877878176733143,0.9992810984013,0.6154098472284855,0.04385369764203321
131469,0.8554206644811918,0.0007861013130874537,-0.18367490567424322,0.5887769158201479
131496,-0.35843225898229236,0.27906910499731363,0.4008951030116792,0.221737970915298
131520,-0.5508430469709886,0.07905905440856584,-0.8879958345118711,0.00026171287148708404
131803,0.14615356742922286,0.6680690858107763,-0.05365553847609719,0.8754973408950794
132471,0.527008696633022,0.09576192308828091,0.9083277868836158,0.00010951717872322962
132602,0.1442128654254648,0.6722627970184143,-0.7244517349058489,0.011683427860715957
132903,0.2582674367202677,0.4432065042440866,0.8746187800738209,0.00042620162062455036
133492,-0.22635097660945147,0.5033195098864313,-0.7859913333996539,0.004127553179113057
133650,-0.2587369096352511,0.4423484671682146,-0.8036805985664244,0.0028773297018359874
133669,0.033324026880752824,0.9225151193165682,0.40740684681876005,0.21361631965894193
133702,0.04666313293970828,0.8916339906136781,-0.1531151693454354,0.6530962277916829
133881,-0.18749714575740717,0.5809053261611324,0.7300253919022114,0.010751946119574219
133951,-0.1308882981307601,0.7012776034029561,0.41539893163907415,0.20389278284398787
133979,-0.18100634775156638,0.5942964258007942,-0.7322159587284738,0.010401047726684008
134079,0.47465062703640015,0.1401583808387624,-0.6937526149939776,0.01789069432308786
134097,-0.6675897551232186,0.024797315051113412,-0.7161600121533706,0.01317539020457416
134130,-0.23487565575114205,0.48692776965050044,-0.9545730268004194,4.975495035245699e-06
134237,0.43498047086870395,0.181206399764967,0.9475324090661272,9.418347404713685e-06
134811,-0.34459846658568316,0.2993682392635487,0.40805911881923845,0.21281263958024402
134945,-0.2771686550745756,0.4092880982424366,0.21818500565269705,0.5192419910795784
135081,-0.1988032102699786,0.5578629474609323,-0.834621078459403,0.0013945624145488527
135726,0.5260591011857718,0.09647157359568759,0.356158984954362,0.28235061407512324
136172,0.5226651205911726,0.09903611235120718,-0.46163692380690535,0.15290526233260948
136215,-0.11071725806298359,0.7458797934017385,-0.8948295906585003,0.0001991685233028006
136950,-0.40442580575585974,0.2173121736813036,0.32322655172778014,0.33226449014438564
137032,-0.5514878541236236,0.0786363299332704,-0.18585893203750314,0.5842741339597393
137078,0.4836102849557463,0.13178513205176995,0.6331255554189357,0.03652714199618733
137351,-0.13095904053289678,0.7011225714902556,-0.9459511481812068,1.073990798179072e-05
137546,0.21602692753922992,0.5234852404356846,0.5921917691646219,0.05491415540332837
137847,0.24474400392105766,0.4682541695581671,-0.4906141460858393,0.12546617450064096
138293,0.08927968746036025,0.7940596425213237,0.6191548239480358,0.04222701676097634
138354,0.2769068577508327,0.40974899641558576,0.7774920703685526,0.0048535235895308705
138716,-0.39426339832349155,0.2301929804795652,-0.8607404044353287,0.0006694307327959005
138813,0.09123863290100334,0.789627538513675,0.6117578174752973,0.045481215286095
138947,-0.6384574922321743,0.034500885072704955,-0.6752014905353076,0.02262120267930058
139311,0.7454024316003629,0.008461824119669668,0.8084902695603814,0.002592603662453984
139366,0.4187707867133952,0.1998712166736227,0.9607231893877879,2.608692955086776e-06
139579,-0.0671665176238701,0.8444425505235804,0.6089390733389218,0.04676551921767359
139658,-0.6331775704810518,0.036506984005280095,-0.8170464029564699,0.00213859546723951
139719,-0.6953401638199548,0.017521931665671526,0.18335138771169154,0.5894450265178869
139755,-0.3698997258081075,0.26284265870833806,0.4541594367428968,0.16054553487208806
139764,-0.0132579352775751,0.9691390788172496,0.2019991685022339,0.5514165508013811
139861,0.04597982792699981,0.8932129523057145,-0.16051163374077804,0.637313046932096
139931,0.17686989484803844,0.6028901697957563,0.7434888225294374,0.008725380379549993
139940,-0.7153728237123222,0.013323836331741395,0.9123965348340626,8.98205622944242e-05
139959,0.24381771640567,0.469992945922783,0.7080976978912712,0.014753444846724487
140340,0.24946550671341466,0.4594369535114948,0.4399004182053317,0.17575964931170696
140447,-0.10486278844732455,0.7589638166489726,-0.9213964986089024,5.588481049020952e-05
140553,-0.34883536867468956,0.2930674971610601,-0.3896278519731075,0.23621301645071394
140960,-0.5288531894797243,0.09439330589307747,-0.9412806894470784,1.548848911704949e-05
140988,0.2916674064295114,0.3841624851607242,0.8248371893067964,0.0017793929217352498
141060,0.4784531786983395,0.13656480773845167,0.6229830224772948,0.040607859875277305
141264,0.20929339016836673,0.5368178577586081,0.9258068784754154,4.3377503757527705e-05
141334,-0.3747340725188228,0.25616627732063846,0.9717109480601578,6.053584665866418e-07
141565,-0.2659745979248923,0.4292198809118825,0.7960935939478335,0.003372863377551883
141574,-0.2350885495733018,0.4865214685388178,0.7352516991521694,0.009928611322107275
141644,0.686569752288122,0.019628846136160696,0.07888161352338238,0.8176740765576634
142115,0.20819488255694582,0.5390061464767276,0.4947281182281526,0.1218464702997889
142276,0.06937837940228374,0.8393764033261236,-0.3355602450708519,0.31305431029085684
142285,0.16511331486792727,0.6275609121124011,0.6864577460501765,0.019656867780274215
142328,6.938893903907228e-18,0.9999999999999998,0.1062457263724991,0.7558678681835728
142522,-0.26498361575656704,0.4310063469747329,0.18697982383095046,0.5819683346830449
143118,-0.07118890755495422,0.8352335488004207,-0.0377355425221802,0.9122895529352676
143288,-0.09999999999999996,0.7698749998921364,0.2031694926426651,0.5490635117161508
143358,-0.24961369407730705,0.4591614637044497,-0.04109345330959466,0.9045140842833002
144005,-0.40082602305125015,0.22182508813064453,-0.9502355492964563,7.452718182810975e-06
144050,0.7962954813347625,0.003358911793757627,0.17543908408764608,0.6058734190879648
144351,-0.09891072931883856,0.7723243320235577,-0.5326134581636672,0.09164312853263991
144740,-0.4111348118109783,0.20904718491727933,0.37869305157360394,0.25077161469737175
144883,-0.5442178003950319,0.08349037506825818,-0.7398151786585565,0.009248042737807945
144892,0.7006941886408673,0.01631838173755352,0.9128760063059672,8.769163209164381e-05
144962,-0.3495297827887509,0.29204185656908555,0.23970739761133616,0.4777437943272172
145336,-0.12323412745742512,0.7181110404215206,-0.6343931829402006,0.03603808929701834
145600,-0.46531860789105955,0.1492283958586007,0.5182544272674136,0.10243496027546772
145619,-0.1255851282336336,0.712928251384108,-0.8024973556506512,0.0029507988748873988
145637,0.5841992612466235,0.05912440753830983,-0.1132758733500017,0.7401802564726887
145691,0.0466252404120157,0.8917215423818392,0.6732850935220616,0.023155769510426787
145725,-0.04549535517478043,0.8943326692517324,0.4146450953468903,0.20479842913363164
145813,0.510086639684656,0.10892789273844493,0.9614670793232115,2.39620003709574e-06
146427,0.21025189669075794,0.5349114649259119,0.6376986886762466,0.03478433403537864
146481,0.3108783804193217,0.3521063181029371,0.3653237226622785,0.26925211040711716
146612,-0.5321470567254036,0.09198134116122014,-0.9107511769480361,9.742787824755736e-05
146719,-0.564105814435113,0.07066533805760827,0.2546391004423742,0.4498641327081674
147013,-0.040622512143681844,0.9056041408958309,-0.19748571678489446,0.5605291243131774
147341,0.3726779962499649,0.25899384668755,0.4703320065792727,0.1443113304216341
147660,0.2793104783995617,0.4055269195142175,0.2653519893936769,0.4303418581872355
147703,0.09949068284995333,0.7710200159999931,0.8338755837683722,0.0014214576388470886
147767,0.4134821406596476,0.20620028317088365,0.7021728138244316,0.015996735530319946
147776,-0.43516288630872035,0.1810026402309256,-0.17082653286172395,0.6155272835052537
147828,0.701432663169989,0.016157166328400415,-0.4530026086309983,0.16174826588570904
148016,0.29999999999999993,0.37008312228206774,0.4772556784525846,0.13769013585307474
148131,0.29999999999999993,0.37008312228206774,-0.3910288607403489,0.23438403336348926
148487,0.2801287683946653,0.40409444573769354,-0.8753158448266225,0.0004160774459249752
148496,0.18481698994142473,0.5864206511513772,-0.5334773511558307,0.09101883910657488
148584,-0.23003106685886857,0.4962140153306825,0.022698945644280072,0.9471838556076047
148627,-0.20013904566638413,0.5551648439710757,-0.868832892754698,0.0005176105803639897
148654,0.7882629246931795,0.003947943517972992,0.5129196268389024,0.10664641814956906
149222,0.014166906875257944,0.9670241954683948,-0.5320502628414021,0.09205163439824883
149231,0.6080803571274296,0.04716168628345301,0.94323490991504,1.3338369066360201e-05
149772,0.5946656423063186,0.05365365133679128,0.9809306177816615,1.0399894223416986e-07
149781,0.49999999999999994,0.1173068030142382,-0.025002259629609277,0.9418319357067125
150066,0.10888374581677823,0.74997115981302,0.39225294637787494,0.23279278122880306
150136,0.40234044741982966,0.21991985166523875,0.8476760549199853,0.0009825633347327277
150163,0.02455264945803423,0.9428764747628955,0.4237302462280785,0.19404319608217316
150400,-0.24477451923977123,0.4681969377233721,-0.43500828076006054,0.18117532686871746
150455,0.05253249654893287,0.878086310082293,0.27736434798284193,0.4089437434697758
150534,-6.938893903907228e-18,0.9999999999999998,0.4548636606833871,0.15981609008117054
150604,0.4373905164334303,0.17852561963732896,0.31131859693405883,0.3513885866861254
150756,0.46114092078361624,0.15340489429018309,0.5874734966051088,0.05737399096931876
151102,-0.11779816748240582,0.7301352280320166,-0.044249208825532516,0.8972135627433351
151111,0.5358928617074659,0.08928817081990068,0.6087999626638425,0.04682954150961562
151263,0.3999999999999999,0.22286835013351997,0.13206364025744227,0.6987031721623327
151290,0.21295296321482415,0.5295544169898792,-0.38187352402788777,0.24648535493348195
151306,-0.046153846153846156,0.8928108027274748,0.43943697277518506,0.17626839029569685
151324,-0.09586141825916944,0.7791908696699866,0.844537083092046,0.0010718999293330871
151333,0.22795753232178942,0.5002121646276759,-0.3817304742131671,0.24667722900571304
151342,-0.10373282256786141,0.7614958049181428,0.5725394461306696,0.0656518898377536
151351,-0.2165881977315257,0.5223802571333133,0.3362885940073863,0.31193909322250385
151360,-0.5581455487067395,0.07435952884692551,-0.7426781313340678,0.00883881986345528
151379,0.29847407837942164,0.3726414870889304,-0.6325571343062799,0.0367479346221575
151801,0.497747736296976,0.11923270566815776,-0.8249578849172666,0.0017742100415561173
152080,-0.13897774616549713,0.683617096670399,0.49445364384676904,0.12208585852055755
152318,-0.262268033288679,0.4359198820863408,0.2544456697033558,0.4502203594883675
152530,0.5217491947499507,0.09973576000996559,0.6186149008360662,0.04245891991556425
152567,-0.3999999999999999,0.22286835013351997,0.011947757825854902,0.9721877494238533
152600,0.5590049178681561,0.07381908867963356,0.5501855328851835,0.07949166586899706
153001,-0.558721469169805,0.073997052236265,0.3789940842322982,0.2503641015682489
153108,-0.18892235936211538,0.5779806277608726,0.014877376765750669,0.9653712936222862
153144,0.36810577112571796,0.2653449892286654,0.34146522781586247,0.30407500160217504
153162,0.5739130434782607,0.06485876214937941,0.12815417251114364,0.7072772223203315
153269,0.20789580402928817,0.5396025630545457,0.3067869665431504,0.3588133442701926
153278,0.20561378825763726,0.544162227301825,0.054116719170319044,0.8744344884301005
153302,0.12023774168922394,0.7247320439407606,0.6055034387442543,0.048364400871670155
153366,0.09205514339090318,0.7877818311351981,-0.029097837274510346,0.9323210169426192
153375,0.08713212091060815,0.7989247854197512,0.13131275164914355,0.7003475674219775
153384,-0.036765335492173756,0.9145374462454747,0.24020270864540993,0.47680675397410865
153603,0.5123771589239383,0.10708085586293072,0.7676584200018816,0.005806275367867846
153658,0.20968680068381604,0.5360350561518991,0.7565483023400472,0.0070406034949429454
153825,0.11447742052798862,0.7375077289500942,0.5048609140916769,0.11321879878316399
153834,0.4999999999999999,0.11730680301423828,0.29759549865742085,0.3741185870765032
154004,0.3999999999999999,0.22286835013351997,0.47379365268040635,0.1409764089185851
154095,0.29999999999999993,0.37008312228206774,0.6776816987120156,0.02194245445751315
154235,-0.06914947580813233,0.8399004437273034,0.3276954951150376,0.32523320378568527
154350,0.4238171773920084,0.19394196434864652,-0.09222087729575482,0.7874073118781402
154493,0.09336203943810795,0.7848296572750959,0.30250855631845,0.36589682440372706
154527,-0.022707081992525968,0.9471649466359708,-0.14087475706888725,0.679495789140814
154688,-0.4891748515594705,0.12674858260835153,-0.16686925794295088,0.6238535691698825
155025,0.10547935178552462,0.7575831366456965,0.04620062421261158,0.8927027042530743
155061,0.7626369587068511,0.006342583603580797,0.8151652412391576,0.0022328803743728617
155089,-0.40660288583245785,0.21460936841805506,0.3458863963899319,0.29744515656546316
155317,0.022629530790059388,0.9473451775610837,0.815211115994549,0.0022305448966830825
155335,0.09999999999999995,0.7698749998921364,-0.029583083016087783,0.9311946636052166
155399,0.38137584209067366,0.24715327074476842,0.3056953293993221,0.3606139221690411
155414,0.13362959313221914,0.6952775846180081,0.23841562187008009,0.4801914903479864
155681,-0.01872918631943818,0.9564123720359436,0.36144008461276783,0.274760162460857
155900,0.3497236795161023,0.29175582776792236,0.07858248152275539,0.8183555254981134
156082,0.1871200000067889,0.5816802227323139,0.19953191085021174,0.5563904774526013
156286,0.29464579328026697,0.37909943009734537,0.6950708163796969,0.017584109870912665
156295,0.5247074740918478,0.09748760296933368,-0.15814881819289234,0.6423407000745737
156365,0.1337052540929751,0.6951122019502675,-0.3658841491246348,0.26846245246002987
156408,-0.4999999999999999,0.11730680301423828,-0.00481937138964017,0.988779798013228
156620,0.21752119216782098,0.5205456362364268,0.6986772226419592,0.01676458285022906
157058,-0.005054744327805949,0.9882318472711391,0.3616860782624717,0.27440941777349537
157085,0.5401091199416743,0.08631962098559277,0.8434015776916866,0.0011056745547538991
157386,0.3107649368231246,0.35229140059338865,-0.1947039228268458,0.5661751483212927
157401,-0.18312921145818664,0.5899040184699079,-0.4046670195396325,0.2170117264491621
157447,0.22909150538044673,0.4980239218280648,0.9052722247482337,0.0001263549284875198
157535,0.3726779962499649,0.25899384668755,0.2811916163580806,0.40223757735910226
157818,-0.2859154929577465,0.39403574471259173,0.17857570949082346,0.5993406612531322
157951,0.7685890917275872,0.005710663581241175,0.08715117581596347,0.7988815895533743
158802,-0.036235526008740776,0.9157652113388725,-0.8011569169077521,0.0030357022003439237
159009,-0.4425209874295666,0.17289987103705973,0.3277714640026703,0.325114369658751
159391,-0.20327734568558842,0.5488468688568154,0.9200414861639814,6.023213227107893e-05
159416,-0.14518269984634605,0.6701660015389199,-0.11737816553202597,0.7310665701596434
159647,-0.04925148805076378,0.8856561391928918,-0.5235330399787915,0.09837610517197219
159717,-0.18486130693210565,0.586329292055269,-0.4503304060340571,0.1645477786842186
159939,-0.00033382316405087403,0.9992227898547954,-0.05471950405808482,0.8730455711966982
159993,0.04597693781670602,0.8932196314327112,-0.6280751085040627,0.03852156968984753
160038,-0.18037687060764013,0.5956012306108475,0.05898637775460054,0.8632233779907921
160612,0.23204685249010995,0.4923407034047313,0.47465112303256113,0.1401579082529769
160621,-0.1728148010627591,0.6113591082216878,-0.7901078998958331,0.0038063749287644117
160658,0.5638090117032656,0.07084631713534367,0.5965021931090398,0.05273077313026511
160755,-0.630228254319442,0.037662259175314405,-0.06314804536833707,0.8536600692360021
160904,0.08641504032586036,0.8005507135181978,-0.49979515864799956,0.11748112880737296
161004,0.7911037337817123,0.00373154289987368,0.6196496608362818,0.04201525010092573
161086,0.3570188170200169,0.2811069173697873,0.44283448428742467,0.17255968203263689
161217,0.16048058058192943,0.6373790342142267,0.5531812537352478,0.07753334831820603
161226,0.3,0.3700831222820675,0.7394239250394782,0.00930501978097038
161235,0.3999999999999999,0.22286835013351997,0.5786099437601275,0.06219570003064319
161253,0.3999999999999999,0.22286835013351997,0.5357635861620241,0.08938023978028131
161554,0.3255694396100649,0.3285682831130021,0.869431696303224,0.0005075189125403361
161563,0.37379562209551487,0.25745466578636456,0.6408613094188949,0.03361360551894075
161873,0.05218797516810292,0.8788807575446114,0.8702481523183166,0.0004939998162762059
162007,-0.6894620544348695,0.01891508285011956,-0.9197505470131443,6.119837766390166e-05
162061,0.07045545663168135,0.8369113855969874,-0.36686664669532476,0.26708123922803867
162210,-0.4513972599711201,0.1634265336771559,0.032388784841702954,0.9246843419769777
162283,-0.5148947921807906,0.10507428050181329,-0.7796664777843734,0.004659482639120887
162584,0.6960476672813034,0.017359356422286896,0.7382405924056967,0.009478900377918958
162654,0.7853553513056594,0.004178903315964316,0.8430661283151702,0.0011158034976690284
162760,0.38781137254571413,0.23859668071909784,0.4033061715190323,0.2187099627794928
162928,-0.3977111683564879,0.22577415734914388,0.46273177550290107,0.15180599860485725
163046,-0.02877370420648353,0.9330734574236103,0.4255446121428651,0.19193695623211698
163204,-0.17751278525210806,0.60155151178819,0.22409888703067207,0.5076894685815486
163268,0.2614233502807752,0.4374536253672031,0.8367057101084787,0.00132137836595297
163286,0.3365851956999054,0.3114855662983056,0.7347345705477327,0.010007964270411528
163338,-0.1993179193525054,0.5568227240050572,-0.4266152515122285,0.1907005853897556
163453,0.066661994297652,0.8455988811277736,-0.4861376404015041,0.12948210112330005
163462,0.4512774881740205,0.16355217565481886,0.8123164152006888,0.002381521811895837
